elevator,reason,out_of_service,first_missed,estimated_return
EL299,Maintenance,2018-03-08 09:35:00+00:00,2018-03-08 11:11:08.926361+00:00,2018-03-08 18:00:00+00:00
EL302,Repair,2018-03-08 08:28:00+00:00,2018-03-08 09:32:07.944171+00:00,2018-03-08 10:00:00+00:00
EL602,Under Investigation,2018-03-08 05:45:00+00:00,2018-03-08 09:51:08.159085+00:00,2018-03-08 14:00:00+00:00
EL337,Under Investigation,2018-03-08 05:41:00+00:00,2018-03-08 16:54:09.011585+00:00,2018-03-08 14:00:00+00:00
EL113,Under Investigation,2018-03-08 06:30:00+00:00,2018-03-08 08:11:08.840971+00:00,2018-03-08 15:00:00+00:00
EL449X,Under Investigation,2018-03-08 05:29:00+00:00,2018-03-08 21:04:07.163236+00:00,2018-03-08 17:00:00+00:00
EL305,Maintenance,2018-03-08 05:30:00+00:00,2018-03-08 06:46:08.469059+00:00,2018-03-08 07:00:00+00:00
EL447,Repair,2018-03-08 05:10:00+00:00,2018-03-08 08:22:07.358734+00:00,2018-03-08 08:00:00+00:00
EL248,Under Investigation,2018-03-08 04:50:00+00:00,2018-03-08 14:17:08.406242+00:00,2018-03-08 12:00:00+00:00
EL219,Maintenance,2018-03-08 04:45:00+00:00,2018-03-08 10:07:08.346268+00:00,2018-03-08 11:00:00+00:00
EL244,Under Investigation,2018-03-08 04:30:00+00:00,2018-03-19 13:35:07.705728+00:00,2018-03-08 13:00:00+00:00
EL308,Inspection,2018-03-08 04:25:00+00:00,2018-03-08 09:14:08.334911+00:00,2018-03-08 11:00:00+00:00
EL142,Under Investigation,2018-03-08 03:40:00+00:00,2018-03-08 22:15:07.230469+00:00,2018-03-08 12:00:00+00:00
EL113,Under Investigation,2018-03-08 02:50:00+00:00,2018-03-08 05:03:07.454172+00:00,2018-03-08 11:00:00+00:00
EL195,Under Investigation,2018-03-08 01:51:00+00:00,2018-03-08 05:07:08.070868+00:00,2018-03-08 10:00:00+00:00
EL266,Under Investigation,2018-03-08 00:46:00+00:00,2018-03-08 08:54:06.177051+00:00,2018-03-08 09:00:00+00:00
EL189,Under Investigation,2018-03-08 01:35:00+00:00,2018-03-08 02:49:08.329067+00:00,2018-03-08 10:00:00+00:00
EL149,Repair,2018-03-08 01:35:00+00:00,2018-03-08 09:16:08.602823+00:00,2018-03-08 11:00:00+00:00
EL280,Under Investigation,2018-03-08 00:11:00+00:00,2018-03-08 00:59:09.594789+00:00,2018-03-08 09:00:00+00:00
EL139,Under Investigation,2018-03-07 23:24:00+00:00,2018-03-08 01:39:06.995709+00:00,2018-03-08 08:00:00+00:00
EL434,Under Investigation,2018-03-07 22:51:00+00:00,2018-03-08 00:49:07.849525+00:00,2018-03-08 07:00:00+00:00
EL342,Under Investigation,2018-03-07 22:45:00+00:00,2018-03-08 01:25:07.660889+00:00,2018-03-08 11:00:00+00:00
EL425,Weather Related,2018-03-07 22:34:00+00:00,2018-03-08 06:17:07.848162+00:00,2018-03-08 07:00:00+00:00
EL442,Under Investigation,2018-03-07 22:16:00+00:00,2018-03-08 00:17:08.269258+00:00,2018-03-08 06:00:00+00:00
EL391,Under Investigation,2018-03-07 22:01:00+00:00,2018-03-07 23:28:08.170445+00:00,2018-03-08 11:00:00+00:00
EL115,Under Investigation,2018-03-07 20:13:00+00:00,2018-03-07 21:36:08.480087+00:00,2018-03-08 08:00:00+00:00
EL310,Under Investigation,2018-03-07 19:46:00+00:00,2018-03-07 20:53:07.943745+00:00,2018-03-08 04:00:00+00:00
EL104,Under Investigation,2018-03-07 19:21:00+00:00,2018-03-07 21:24:06.934285+00:00,2018-03-08 08:00:00+00:00
EL317,Repair,2018-03-07 18:14:00+00:00,2018-03-08 00:11:08.118299+00:00,2018-03-10 03:00:00+00:00
EL342,Under Investigation,2018-03-07 17:48:00+00:00,2018-03-07 21:22:08.934592+00:00,2018-03-08 02:00:00+00:00
EL393,Repair,2018-03-07 17:25:00+00:00,2018-03-07 19:21:08.447008+00:00,2018-03-08 02:00:00+00:00
EL397,Under Investigation,2018-03-07 14:10:00+00:00,2018-03-07 20:10:07.292127+00:00,2018-03-07 23:00:00+00:00
EL145,Repair,2018-03-07 16:10:00+00:00,2018-03-07 19:52:09.251802+00:00,2018-03-07 21:00:00+00:00
EL213,Maintenance,2018-03-07 15:30:00+00:00,2018-03-07 17:06:08.244523+00:00,2018-03-08 00:00:00+00:00
EL397,Under Investigation,2018-03-07 14:11:00+00:00,2018-03-07 16:23:08.415948+00:00,2018-03-07 23:00:00+00:00
EL324,Repair,2018-03-07 14:30:00+00:00,2018-03-07 19:57:08.491771+00:00,2018-03-07 21:00:00+00:00
EL339,Repair,2018-03-07 14:28:00+00:00,2018-03-07 20:41:09.139212+00:00,2018-03-07 23:00:00+00:00
EL376,Repair,2018-03-07 14:10:00+00:00,2018-03-07 20:25:06.428317+00:00,2018-03-07 20:00:00+00:00
EL408,Under Investigation,2018-03-07 13:31:00+00:00,2018-03-07 15:29:08.591341+00:00,2018-03-07 22:00:00+00:00
EL449X,Repair,2018-03-07 13:40:00+00:00,2018-03-08 02:25:08.034679+00:00,2018-03-07 22:00:00+00:00
EL291X,Repair,2018-03-07 12:17:00+00:00,2018-03-07 23:36:08.432234+00:00,2018-03-07 21:00:00+00:00
EL391,Under Investigation,2018-03-07 12:02:00+00:00,2018-03-07 15:38:09.221265+00:00,2018-03-07 21:00:00+00:00
EL317,Under Investigation,2018-03-07 11:39:00+00:00,2018-03-07 16:50:08.036233+00:00,2018-03-07 19:00:00+00:00
EL420,Under Investigation,2018-03-07 11:37:00+00:00,2018-03-07 16:28:08.999817+00:00,2018-03-07 20:00:00+00:00
EL108,Under Investigation,2018-03-07 11:14:00+00:00,2018-03-07 13:08:08.161591+00:00,2018-03-07 19:00:00+00:00
EL440,Under Investigation,2018-03-07 10:20:00+00:00,2018-03-07 12:40:05.788084+00:00,2018-03-07 19:00:00+00:00
EL128,Under Investigation,2018-03-07 08:44:00+00:00,2018-03-07 10:27:06.647824+00:00,2018-03-07 17:00:00+00:00
EL305,Under Investigation,2018-03-07 08:48:00+00:00,2018-03-07 11:17:07.184266+00:00,2018-03-07 17:00:00+00:00
EL317,Maintenance,2018-03-07 08:42:00+00:00,2018-03-07 10:12:07.851186+00:00,2018-03-07 10:00:00+00:00
EL397,Under Investigation,2018-03-07 07:15:00+00:00,2018-03-07 13:44:07.832545+00:00,2018-03-07 16:00:00+00:00
EL112,Maintenance,2018-03-07 07:00:00+00:00,2018-03-07 10:37:08.488595+00:00,2018-03-07 10:30:00+00:00
EL244,Cleaning,2018-03-07 05:25:00+00:00,2018-03-07 05:54:07.259590+00:00,2018-03-07 11:00:00+00:00
EL322,Maintenance,2018-03-07 05:00:00+00:00,2018-03-07 10:07:07.614149+00:00,2018-03-07 10:00:00+00:00
EL372,Maintenance,2018-03-07 04:57:00+00:00,2018-03-07 10:02:08.034256+00:00,2018-03-07 10:00:00+00:00
EL376,Maintenance,2018-03-07 04:45:00+00:00,2018-03-07 10:04:07.083776+00:00,2018-03-07 10:00:00+00:00
EL219,Maintenance,2018-03-07 04:49:00+00:00,2018-03-07 10:29:07.593884+00:00,2018-03-07 10:00:00+00:00
EL374,Under Investigation,2018-03-07 04:16:00+00:00,2018-03-07 09:20:06.797824+00:00,2018-03-07 13:16:00+00:00
EL309,Elevator Rehabilitation,2018-03-07 04:32:00+00:00,2018-03-07 09:54:06.853034+00:00,2018-03-07 09:30:00+00:00
EL160,Maintenance,2018-03-07 04:30:00+00:00,2018-03-07 09:34:07.942732+00:00,2018-03-07 11:00:00+00:00
EL324,Inspection,2018-03-07 04:23:00+00:00,2018-03-07 09:14:07.925764+00:00,2018-03-07 10:00:00+00:00
EL145,Maintenance,2018-03-07 04:15:00+00:00,2018-03-07 09:43:08.469857+00:00,2018-03-07 10:00:00+00:00
EL264,Maintenance,2018-03-07 04:10:00+00:00,2018-03-07 10:18:07.840957+00:00,2018-03-07 10:00:00+00:00
EL112,Maintenance,2018-03-07 02:04:00+00:00,2018-03-07 04:08:07.235815+00:00,2018-03-07 10:00:00+00:00
EL397,Under Investigation,2018-03-07 01:36:00+00:00,2018-03-07 06:33:08.133067+00:00,2018-03-07 10:00:00+00:00
EL318,Under Investigation,2018-03-06 21:10:00+00:00,2018-03-07 02:14:08.345769+00:00,2018-03-07 06:00:00+00:00
EL113,Repair,2018-03-06 19:50:00+00:00,2018-03-06 20:36:08.047531+00:00,2018-03-07 03:00:00+00:00
EL721,Repair,2018-03-06 19:20:00+00:00,2018-03-06 19:29:07.543544+00:00,2018-03-07 04:00:00+00:00
EL440,Maintenance,2018-03-06 19:21:00+00:00,2018-03-06 20:01:07.955871+00:00,2018-03-07 03:00:00+00:00
EL441,Repair,2018-03-06 18:55:00+00:00,2018-03-06 19:22:07.562396+00:00,2018-03-07 03:00:00+00:00
EL442,Repair,2018-03-06 18:20:00+00:00,2018-03-06 18:56:07.856298+00:00,2018-03-07 03:00:00+00:00
EL317,Repair,2018-03-06 18:02:00+00:00,2018-03-07 02:59:07.641876+00:00,2018-03-06 21:00:00+00:00
EL318,Under Investigation,2018-03-06 17:15:00+00:00,2018-03-06 17:55:06.322126+00:00,2018-03-07 02:00:00+00:00
EL317,Under Investigation,2018-03-06 17:15:00+00:00,2018-03-06 17:39:07.110757+00:00,2018-03-07 02:00:00+00:00
EL142,Under Investigation,2018-03-06 16:48:00+00:00,2018-03-07 21:29:08.710240+00:00,2018-03-07 01:00:00+00:00
EL397,Under Investigation,2018-03-06 16:43:00+00:00,2018-03-06 23:56:08.102755+00:00,2018-03-07 01:00:00+00:00
EL316,Repair,2018-03-06 16:00:00+00:00,2018-03-06 17:28:08.225255+00:00,2018-03-07 00:00:00+00:00
EL148,Repair,2018-03-06 15:59:00+00:00,2018-03-06 18:47:08.252421+00:00,2018-03-07 00:00:00+00:00
EL447,Under Investigation,2018-03-06 14:58:00+00:00,2018-03-06 15:53:07.769356+00:00,2018-03-06 23:00:00+00:00
EL706,Under Investigation,2018-03-06 15:20:00+00:00,2018-03-06 16:53:07.198725+00:00,2018-03-07 00:00:00+00:00
EL314,Repair,2018-03-06 15:34:00+00:00,2018-03-06 15:59:07.256422+00:00,2018-03-07 00:00:00+00:00
EL376,Repair,2018-03-06 15:30:00+00:00,2018-03-06 20:32:07.950895+00:00,2018-03-06 21:00:00+00:00
EL443,Repair,2018-03-06 15:30:00+00:00,2018-03-06 18:21:07.860055+00:00,2018-03-06 20:00:00+00:00
EL331,Repair,2018-03-06 15:25:00+00:00,2018-03-06 16:45:06.436624+00:00,2018-03-07 00:00:00+00:00
EL127,Repair,2018-03-06 15:25:00+00:00,2018-03-06 22:04:07.615655+00:00,2018-03-06 20:00:00+00:00
EL232,Repair,2018-03-06 15:09:00+00:00,2018-03-06 18:44:07.050158+00:00,2018-03-06 21:00:00+00:00
EL213,Under Investigation,2018-03-06 14:38:00+00:00,2018-03-06 16:11:06.848168+00:00,2018-03-06 23:00:00+00:00
EL324,Repair,2018-03-06 14:50:00+00:00,2018-03-06 19:31:07.791272+00:00,2018-03-06 21:00:00+00:00
EL716,Under Investigation,2018-03-06 14:08:00+00:00,2018-03-06 15:28:07.812109+00:00,2018-03-06 23:00:00+00:00
EL339,Repair,2018-03-06 14:15:00+00:00,2018-03-06 20:25:06.682164+00:00,2018-03-06 23:00:00+00:00
EL133,Repair,2018-03-06 14:00:00+00:00,2018-03-06 17:23:07.462484+00:00,2018-03-06 20:00:00+00:00
EL250,Under Investigation,2018-03-06 12:35:00+00:00,2018-03-06 15:05:07.042686+00:00,2018-03-06 21:00:00+00:00
EL424,Under Investigation,2018-03-06 12:47:00+00:00,2018-03-06 15:02:08.693059+00:00,2018-03-06 21:00:00+00:00
EL121,Under Investigation,2018-03-06 12:33:00+00:00,2018-03-06 17:07:06.594736+00:00,2018-03-06 21:00:00+00:00
EL442,Under Investigation,2018-03-06 12:07:00+00:00,2018-03-06 15:30:06.834138+00:00,2018-03-06 21:00:00+00:00
EL395,Under Investigation,2018-03-06 11:55:00+00:00,2018-03-07 14:04:08.256234+00:00,2018-03-06 20:00:00+00:00
EL447,Under Investigation,2018-03-06 11:32:00+00:00,2018-03-06 14:53:07.553316+00:00,2018-03-06 20:00:00+00:00
EL337,Under Investigation,2018-03-06 11:15:00+00:00,2018-03-06 14:01:07.633199+00:00,2018-03-06 20:00:00+00:00
EL180,Under Investigation,2018-03-06 09:51:00+00:00,2018-03-06 21:01:08.049913+00:00,2018-03-06 18:00:00+00:00
EL447,Under Investigation,2018-03-06 09:28:00+00:00,2018-03-06 11:16:07.347617+00:00,2018-03-06 18:00:00+00:00
EL291X,Repair,2018-03-06 05:05:00+00:00,2018-03-06 17:57:06.493551+00:00,2018-03-06 13:00:00+00:00
EL290X,Repair,2018-03-06 05:05:00+00:00,2018-03-06 17:57:06.493551+00:00,2018-03-06 13:00:00+00:00
EL129,Repair,2018-03-06 08:57:00+00:00,2018-03-06 10:19:07.043784+00:00,2018-03-06 17:00:00+00:00
EL322,Maintenance,2018-03-06 04:30:00+00:00,2018-03-06 10:05:06.970079+00:00,2018-03-06 11:00:00+00:00
EL112,Maintenance,2018-03-06 08:25:00+00:00,2018-03-06 10:44:07.455909+00:00,2018-03-06 11:00:00+00:00
EL407,Maintenance,2018-03-06 08:05:00+00:00,2018-03-06 09:48:07.126436+00:00,2018-03-06 09:30:00+00:00
EL406,Access Improvements,2018-03-06 06:48:00+00:00,2018-03-06 07:59:08.253470+00:00,2018-03-06 14:00:00+00:00
EL305,Maintenance,2018-03-06 07:20:00+00:00,2018-03-06 09:45:06.142954+00:00,2018-03-06 15:00:00+00:00
EL233,Repair,2018-03-06 06:39:00+00:00,2018-03-06 08:19:07.624733+00:00,2018-03-06 15:00:00+00:00
EL103,Under Investigation,2018-03-06 06:44:00+00:00,2018-03-06 08:18:06.856301+00:00,2018-03-06 14:00:00+00:00
EL376,Maintenance,2018-03-06 06:15:00+00:00,2018-03-06 10:32:06.771818+00:00,2018-03-06 11:00:00+00:00
EL405,Maintenance,2018-03-06 05:10:00+00:00,2018-03-06 06:43:07.173836+00:00,2018-03-06 11:00:00+00:00
EL414,Inspection,2018-03-05 05:35:00+00:00,2018-03-06 08:53:07.863114+00:00,2018-03-06 11:00:00+00:00
EL760,Inspection,2018-03-06 04:00:00+00:00,2018-03-06 05:34:07.289538+00:00,2018-03-06 11:00:00+00:00
EL760,Inspection,2018-03-06 05:23:00+00:00,2018-03-06 05:32:07.988604+00:00,2018-03-06 11:00:00+00:00
EL113,Repair,2018-03-06 05:09:00+00:00,2018-03-06 12:00:06.665726+00:00,2018-03-06 13:00:00+00:00
EL219,Maintenance,2018-03-06 04:50:00+00:00,2018-03-06 06:51:07.598456+00:00,2018-03-06 11:00:00+00:00
EL372,Maintenance,2018-03-06 04:35:00+00:00,2018-03-06 10:10:06.004380+00:00,2018-03-06 11:00:00+00:00
EL136,Maintenance,2018-03-06 04:36:00+00:00,2018-03-06 10:07:07.098169+00:00,2018-03-06 11:00:00+00:00
EL123,Cleaning,2018-03-06 04:33:00+00:00,2018-03-06 05:20:07.696951+00:00,2018-03-06 11:00:00+00:00
EL332,Maintenance,2018-03-06 04:30:00+00:00,2018-03-06 10:59:08.861157+00:00,2018-03-06 11:00:00+00:00
EL244,Cleaning,2018-03-06 04:23:00+00:00,2018-03-06 05:03:06.916939+00:00,2018-03-06 11:00:00+00:00
EL139,Under Investigation,2018-03-06 04:11:00+00:00,2018-03-06 04:31:06.807524+00:00,2018-03-06 12:00:00+00:00
EL447,Repair,2018-03-06 02:13:00+00:00,2018-03-06 02:34:07.048693+00:00,2018-03-06 11:00:00+00:00
EL393,Under Investigation,2018-03-06 00:30:00+00:00,2018-03-06 02:00:06.648502+00:00,2018-03-06 09:00:00+00:00
EL331,Under Investigation,2018-03-06 00:21:00+00:00,2018-03-06 10:11:07.210784+00:00,2018-03-06 09:00:00+00:00
EL447,Repair,2018-03-05 23:54:00+00:00,2018-03-06 00:27:07.512202+00:00,2018-03-06 08:00:00+00:00
EL423,Under Investigation,2018-03-05 22:35:00+00:00,2018-03-05 23:34:07.787862+00:00,2018-03-06 07:00:00+00:00
EL420,Under Investigation,2018-03-05 20:35:00+00:00,2018-03-05 21:58:08.112399+00:00,2018-03-06 09:00:00+00:00
EL395,Under Investigation,2018-03-05 19:52:00+00:00,2018-03-06 01:11:08.132583+00:00,2018-03-06 03:00:00+00:00
EL210,Under Investigation,2018-03-05 20:05:00+00:00,2018-03-06 00:23:08.401058+00:00,2018-03-06 03:00:00+00:00
EL144,Under Investigation,2018-03-05 20:00:00+00:00,2018-03-06 01:50:07.393960+00:00,2018-03-07 03:00:00+00:00
EL204,Under Investigation,2018-03-05 18:56:00+00:00,2018-03-06 23:08:07.962388+00:00,2018-03-06 03:00:00+00:00
EL716,Under Investigation,2018-03-05 18:48:00+00:00,2018-03-06 00:09:07.192457+00:00,2018-03-06 03:00:00+00:00
EL311,Maintenance,2018-03-05 14:30:00+00:00,2018-03-05 18:19:08.522465+00:00,2018-03-06 03:00:00+00:00
EL108,Repair,2018-03-05 18:08:00+00:00,2018-03-05 18:28:07.306102+00:00,2018-03-06 07:00:00+00:00
EL181,Repair,2018-03-05 17:58:00+00:00,2018-03-05 18:26:08.231919+00:00,2018-03-05 21:00:00+00:00
EL304,Under Investigation,2018-03-05 17:28:00+00:00,2018-03-05 19:38:07.725323+00:00,2018-03-06 06:00:00+00:00
EL129,Under Investigation,2018-03-05 14:55:00+00:00,2018-03-06 01:58:07.923114+00:00,2018-03-06 03:00:00+00:00
EL310,Under Investigation,2018-03-05 14:48:00+00:00,2018-03-05 16:07:08.011332+00:00,2018-03-06 03:00:00+00:00
EL232,Repair,2018-03-05 15:05:00+00:00,2018-03-05 19:04:08.459181+00:00,2018-03-05 21:00:00+00:00
EL444,Under Investigation,2018-03-05 14:41:00+00:00,2018-03-05 19:28:07.850703+00:00,2018-03-06 03:00:00+00:00
EL118,Under Investigation,2018-03-05 14:53:00+00:00,2018-03-05 15:29:08.196116+00:00,2018-03-06 03:00:00+00:00
EL434,Under Investigation,2018-03-05 14:29:00+00:00,2018-03-05 19:21:07.629665+00:00,2018-03-06 03:00:00+00:00
EL323,Repair,2018-03-05 14:26:00+00:00,2018-03-05 20:33:07.646680+00:00,2018-03-06 03:00:00+00:00
EL339,Repair,2018-03-05 14:19:00+00:00,2018-03-05 20:31:07.262927+00:00,2018-03-06 03:00:00+00:00
EL376,Repair,2018-03-05 14:09:00+00:00,2018-03-05 21:13:09.029506+00:00,2018-03-05 20:00:00+00:00
EL133,Repair,2018-03-05 13:58:00+00:00,2018-03-05 20:03:07.583707+00:00,2018-03-06 02:00:00+00:00
EL317,Under Investigation,2018-03-05 12:30:00+00:00,2018-03-05 17:03:08.121698+00:00,2018-03-06 01:00:00+00:00
EL332,Under Investigation,2018-03-05 10:53:00+00:00,2018-03-05 16:32:07.829962+00:00,2018-03-05 23:00:00+00:00
EL447,Under Investigation,2018-03-05 11:12:00+00:00,2018-03-05 21:23:08.077612+00:00,2018-03-06 00:00:00+00:00
EL114,Under Investigation,2018-03-05 11:15:00+00:00,2018-03-05 13:03:07.463105+00:00,2018-03-06 00:00:00+00:00
EL339,Under Investigation,2018-03-05 10:40:00+00:00,2018-03-05 13:20:06.505665+00:00,2018-03-05 22:00:00+00:00
EL130,Under Investigation,2018-03-05 10:10:00+00:00,2018-03-05 17:00:07.575699+00:00,2018-03-05 23:00:00+00:00
EL302,Under Investigation,2018-03-05 08:56:00+00:00,2018-03-05 10:25:06.996052+00:00,2018-03-05 20:00:00+00:00
EL180,Under Investigation,2018-03-05 07:41:00+00:00,2018-03-05 17:41:09.159065+00:00,2018-03-05 20:00:00+00:00
EL382,Under Investigation,2018-03-05 07:35:00+00:00,2018-03-05 17:57:07.755201+00:00,2018-03-05 20:00:00+00:00
EL492X,Repair,2018-03-05 06:40:00+00:00,2018-03-05 18:40:07.349721+00:00,2018-03-05 19:00:00+00:00
EL719,Maintenance,2018-03-05 05:45:00+00:00,2018-03-05 08:34:09.063300+00:00,2018-03-05 11:00:00+00:00
EL159,Repair,2018-03-05 04:35:00+00:00,2018-03-05 09:33:08.289763+00:00,2018-03-05 11:00:00+00:00
EL303,Under Investigation,2018-03-05 04:27:00+00:00,2018-03-05 07:49:08.862194+00:00,2018-03-05 05:00:00+00:00
EL145,Maintenance,2018-03-05 04:32:00+00:00,2018-03-05 09:53:08.465120+00:00,2018-03-05 11:00:00+00:00
EL330,Maintenance,2018-03-05 04:25:00+00:00,2018-03-05 05:00:05.723499+00:00,2018-03-05 11:00:00+00:00
EL700X,Repair,2018-03-03 00:55:00+00:00,2018-03-06 10:05:06.970079+00:00,2018-03-05 15:00:00+00:00
EL709,Under Investigation,2018-03-04 23:25:00+00:00,2018-03-05 02:32:08.213214+00:00,2018-03-05 12:00:00+00:00
EL104,Under Investigation,2018-03-04 22:50:00+00:00,2018-03-05 03:18:08.023961+00:00,2018-03-05 11:00:00+00:00
EL301,Repair,2018-03-04 22:23:00+00:00,2018-03-05 00:26:09.339548+00:00,2018-03-05 10:05:00+00:00
EL730,Under Investigation,2018-03-04 21:07:00+00:00,2018-03-04 23:28:08.802562+00:00,2018-03-05 10:00:00+00:00
EL406,Repair,2018-03-04 20:52:00+00:00,2018-03-04 21:43:09.624577+00:00,2018-03-05 03:00:00+00:00
EL123,Repair,2018-03-04 20:09:00+00:00,2018-03-04 23:29:08.352247+00:00,2018-03-05 03:05:00+00:00
EL113,Under Investigation,2018-03-04 20:05:00+00:00,2018-03-04 23:03:08.555748+00:00,2018-03-05 09:05:00+00:00
EL244,Repair,2018-03-04 19:43:00+00:00,2018-03-04 22:43:08.184453+00:00,2018-03-05 03:00:00+00:00
EL219,Repair,2018-03-04 19:48:00+00:00,2018-03-05 02:05:08.685157+00:00,2018-03-05 03:00:00+00:00
EL312,Repair,2018-03-04 19:35:00+00:00,2018-03-05 00:17:07.818751+00:00,2018-03-05 03:00:00+00:00
EL443,Repair,2018-03-04 17:28:00+00:00,2018-03-04 22:56:08.665560+00:00,2018-03-05 06:00:00+00:00
EL107,Repair,2018-03-04 16:20:00+00:00,2018-03-05 10:38:08.215015+00:00,2018-03-05 05:00:00+00:00
EL441,Repair. The remaining Escalator is operating in the up direction.,2018-03-04 15:20:00+00:00,2018-03-04 18:09:07.225701+00:00,2018-03-04 21:00:00+00:00
EL281,Under Investigation,2018-03-04 14:40:00+00:00,2018-03-04 16:06:08.668402+00:00,2018-03-05 03:00:00+00:00
EL439,Repair,2018-03-04 14:35:00+00:00,2018-03-04 19:20:07.873708+00:00,2018-03-05 03:00:00+00:00
EL701,Repair,2018-03-04 14:29:00+00:00,2018-03-05 01:00:06.287496+00:00,2018-03-05 03:00:00+00:00
EL123,Under Investigation,2018-03-04 13:26:00+00:00,2018-03-04 14:49:08.515957+00:00,2018-03-05 02:00:00+00:00
EL108,Under Investigation,2018-03-04 13:15:00+00:00,2018-03-04 16:20:06.639413+00:00,2018-03-05 02:00:00+00:00
EL120,Under Investigation,2018-03-04 13:00:00+00:00,2018-03-05 00:54:06.854480+00:00,2018-03-05 01:00:00+00:00
EL311,Repair,2018-03-04 12:48:00+00:00,2018-03-04 22:07:09.455317+00:00,2018-03-04 21:00:00+00:00
EL107,Under Investigation,2018-03-04 12:22:00+00:00,2018-03-04 14:11:08.986566+00:00,2018-03-05 01:00:00+00:00
EL219,Under Investigation,2018-03-04 12:22:00+00:00,2018-03-04 13:39:07.106740+00:00,2018-03-05 01:00:00+00:00
EL337,Under Investigation,2018-03-04 11:00:00+00:00,2018-03-04 13:59:08.723656+00:00,2018-03-04 23:00:00+00:00
EL103,Under Investigation,2018-03-04 10:11:00+00:00,2018-03-04 12:53:08.536502+00:00,2018-03-04 22:00:00+00:00
EL116,Under Investigation,2018-03-04 09:24:00+00:00,2018-03-04 11:16:09.008788+00:00,2018-03-04 21:00:00+00:00
EL337,Under Investigation,2018-03-04 08:50:00+00:00,2018-03-04 10:07:09.275703+00:00,2018-03-04 21:00:00+00:00
EL219,Under Investigation,2018-03-04 07:53:00+00:00,2018-03-04 09:40:08.054189+00:00,2018-03-04 20:00:00+00:00
EL382,Under Investigation,2018-03-04 07:52:00+00:00,2018-03-04 11:45:07.806700+00:00,2018-03-04 20:00:00+00:00
EL339,Under Investigation,2018-03-04 07:30:00+00:00,2018-03-04 14:29:08.284978+00:00,2018-03-04 20:00:00+00:00
EL114,Under Investigation,2018-03-04 06:38:00+00:00,2018-03-04 09:37:09.505310+00:00,2018-03-04 20:00:00+00:00
EL113,Under Investigation,2018-03-04 06:38:00+00:00,2018-03-04 09:33:09.585163+00:00,2018-03-04 20:00:00+00:00
EL449X,Repair,2018-03-04 00:55:00+00:00,2018-03-05 18:42:07.167094+00:00,2018-03-04 13:00:00+00:00
EL298,Maintenance,2018-03-04 04:42:00+00:00,2018-03-04 09:56:08.890325+00:00,2018-03-04 17:00:00+00:00
EL159,Maintenance,2018-03-04 04:55:00+00:00,2018-03-04 10:11:10.807269+00:00,2018-03-04 11:00:00+00:00
EL719,Maintenance,2018-03-04 04:30:00+00:00,2018-03-04 09:27:08.791883+00:00,2018-03-04 11:00:00+00:00
EL402,Under Investigation,2018-03-04 04:25:00+00:00,2018-03-04 16:35:08.135126+00:00,2018-03-05 04:25:00+00:00
EL143,Under Investigation,2018-03-04 04:05:00+00:00,2018-03-05 01:40:08.741992+00:00,2018-03-04 17:00:00+00:00
EL396,Under Investigation,2018-03-04 03:54:00+00:00,2018-03-04 09:48:08.703995+00:00,2018-03-04 15:00:00+00:00
EL247,Maintenance,2018-03-04 03:00:00+00:00,2018-03-04 07:41:08.859315+00:00,2018-03-04 11:00:00+00:00
EL206,Repair,2018-03-04 02:30:00+00:00,2018-03-04 03:54:08.896087+00:00,2018-03-04 03:00:00+00:00
EL112,Under Investigation,2018-03-04 01:18:00+00:00,2018-03-04 01:57:09.322627+00:00,2018-03-04 14:00:00+00:00
EL120,Under Investigation,2018-03-04 00:27:00+00:00,2018-03-04 05:18:08.445705+00:00,2018-03-04 13:00:00+00:00
