elevator,reason,out_of_service,first_missed,estimated_return
EL262,Under Investigation,2018-04-06 06:57:00+00:00,2018-04-06 09:50:10.019120+00:00,2018-04-06 15:00:00+00:00
EL310,Under Investigation,2018-04-06 14:40:00+00:00,2018-04-06 22:08:08.836493+00:00,2018-04-06 19:00:00+00:00
EL425,Under Investigation,2018-04-06 11:40:00+00:00,2018-04-06 16:22:08.565653+00:00,2018-04-06 20:00:00+00:00
EL442,Repair,2018-04-06 14:47:00+00:00,2018-04-06 15:48:08.816241+00:00,2018-04-06 21:00:00+00:00
EL443,Maintenance,2018-04-06 14:26:00+00:00,2018-04-06 14:48:08.443166+00:00,2018-04-06 21:00:00+00:00
EL443,Maintenance,2018-04-06 13:51:00+00:00,2018-04-06 14:28:09.728256+00:00,2018-04-06 21:00:00+00:00
EL442,Repair,2018-04-06 13:33:00+00:00,2018-04-06 13:53:10.203102+00:00,2018-04-06 21:00:00+00:00
EL232,Repair,2018-04-06 13:20:00+00:00,2018-04-06 19:30:08.538748+00:00,2018-04-06 21:00:00+00:00
EL397,Repair,2018-04-06 13:09:00+00:00,2018-04-06 19:46:09.642450+00:00,2018-04-06 21:00:00+00:00
EL277,Repair,2018-04-06 13:00:00+00:00,2018-04-06 18:47:11.331249+00:00,2018-04-06 21:00:00+00:00
EL145,Repair,2018-04-06 15:45:00+00:00,2018-04-06 16:26:08.108951+00:00,2018-04-06 22:00:00+00:00
EL720,Repair,2018-04-06 15:00:00+00:00,2018-04-06 18:47:11.331249+00:00,2018-04-06 22:00:00+00:00
EL328,Repair,2018-04-06 14:07:00+00:00,2018-04-06 19:14:09.627072+00:00,2018-04-06 22:00:00+00:00
EL146,Repair,2018-04-06 14:00:00+00:00,2018-04-06 15:46:09.110132+00:00,2018-04-06 22:00:00+00:00
EL603,Under Investigation,2018-04-06 13:27:00+00:00,2018-04-06 15:01:09.075829+00:00,2018-04-06 22:00:00+00:00
EL420,Repair,2018-04-06 13:30:00+00:00,2018-04-06 21:02:09.218958+00:00,2018-04-06 22:00:00+00:00
EL413,Under Investigation,2018-04-06 12:50:00+00:00,2018-04-06 16:35:08.453084+00:00,2018-04-06 22:00:00+00:00
EL128,Under Investigation,2018-04-06 15:46:00+00:00,2018-04-06 19:05:10.026938+00:00,2018-04-07 00:00:00+00:00
EL192,Under Investigation,2018-04-06 16:13:00+00:00,2018-04-06 17:21:11.086730+00:00,2018-04-07 01:00:00+00:00
EL194,Under Investigation,2018-04-06 16:13:00+00:00,2018-04-06 17:13:08.922851+00:00,2018-04-07 01:00:00+00:00
EL193,Under Investigation,2018-04-06 16:13:00+00:00,2018-04-06 17:20:07.747239+00:00,2018-04-07 01:00:00+00:00
EL601,Under Investigation,2018-04-06 17:43:00+00:00,2018-04-06 19:58:09.626464+00:00,2018-04-07 02:00:00+00:00
EL761,Under Investigation,2018-04-06 18:27:00+00:00,2018-04-06 21:08:08.232310+00:00,2018-04-07 03:00:00+00:00
EL221,Under Investigation,2018-04-06 21:59:00+00:00,2018-04-06 22:36:08.925052+00:00,2018-04-07 04:00:00+00:00
EL441,Under Investigation,2018-04-06 20:28:00+00:00,2018-04-06 23:33:08.818093+00:00,2018-04-07 05:00:00+00:00
EL394,Under Investigation,2018-04-06 21:50:00+00:00,2018-04-07 07:51:11.690507+00:00,2018-04-07 06:00:00+00:00
EL375,Maintenance,2018-04-07 06:12:00+00:00,2018-04-07 06:54:08.119788+00:00,2018-04-07 09:00:00+00:00
EL238,Maintenance,2018-04-07 03:47:00+00:00,2018-04-07 07:56:09.713603+00:00,2018-04-07 09:00:00+00:00
EL603,Inspection,2018-04-07 03:35:00+00:00,2018-04-07 08:03:07.873634+00:00,2018-04-07 09:00:00+00:00
EL191,Maintenance,2018-04-07 03:15:00+00:00,2018-04-07 09:09:08.812436+00:00,2018-04-07 09:00:00+00:00
EL603,Inspection,2018-04-07 03:39:00+00:00,2018-04-07 08:04:10.411131+00:00,2018-04-07 10:00:00+00:00
EL374,Maintenance,2018-04-07 07:51:00+00:00,2018-04-07 08:58:10.527723+00:00,2018-04-07 10:00:00+00:00
EL373,Maintenance,2018-04-07 05:40:00+00:00,2018-04-07 06:12:08.946202+00:00,2018-04-07 10:00:00+00:00
EL319,Repair,2018-04-07 01:47:00+00:00,2018-04-07 05:48:09.050061+00:00,2018-04-07 10:00:00+00:00
EL217,Maintenance,2018-04-07 09:00:00+00:00,2018-04-07 09:10:08.022075+00:00,2018-04-07 11:00:00+00:00
EL118,Under Investigation,2018-04-07 02:59:00+00:00,2018-04-07 05:07:10.213467+00:00,2018-04-07 11:00:00+00:00
EL730,Under Investigation,2018-04-07 02:25:00+00:00,2018-04-07 04:03:09.826096+00:00,2018-04-07 11:00:00+00:00
EL397,Under Investigation,2018-04-07 03:04:00+00:00,2018-04-07 06:26:10.405339+00:00,2018-04-07 12:00:00+00:00
EL450X,Under Investigation,2018-04-07 05:30:00+00:00,2018-04-07 17:56:09.598039+00:00,2018-04-07 13:00:00+00:00
EL721,Under Investigation,2018-04-07 04:49:00+00:00,2018-04-07 14:43:08.178494+00:00,2018-04-07 13:00:00+00:00
EL720,Under Investigation,2018-04-07 04:49:00+00:00,2018-04-07 09:23:11.037944+00:00,2018-04-07 13:00:00+00:00
EL426,Under Investigation,2018-04-07 04:14:00+00:00,2018-04-07 07:07:09.783812+00:00,2018-04-07 13:00:00+00:00
EL425,Under Investigation,2018-04-07 04:14:00+00:00,2018-04-07 06:23:10.633534+00:00,2018-04-07 13:00:00+00:00
EL730,Under Investigation,2018-04-07 04:02:00+00:00,2018-04-07 04:49:09.766882+00:00,2018-04-07 13:00:00+00:00
EL374,Under Investigation,2018-04-07 06:29:00+00:00,2018-04-07 07:54:07.960344+00:00,2018-04-07 15:00:00+00:00
EL600,Under Investigation,2018-04-07 06:17:00+00:00,2018-04-07 09:17:10.337659+00:00,2018-04-07 15:00:00+00:00
EL312,Maintenance,2018-04-07 12:07:00+00:00,2018-04-07 13:18:10.311021+00:00,2018-04-07 19:00:00+00:00
EL113,Under Investigation,2018-04-07 10:55:00+00:00,2018-04-07 13:09:09.414371+00:00,2018-04-07 19:00:00+00:00
EL281,Under Investigation,2018-04-07 14:25:00+00:00,2018-04-07 15:17:08.968240+00:00,2018-04-07 23:00:00+00:00
EL405,Under Investigation,2018-04-07 14:11:00+00:00,2018-04-07 16:22:09.163586+00:00,2018-04-07 23:00:00+00:00
EL111,Under Investigation,2018-04-07 11:25:00+00:00,2018-04-07 15:37:08.752795+00:00,2018-04-07 23:00:00+00:00
EL145,Repair,2018-04-07 16:10:00+00:00,2018-04-07 17:09:08.860822+00:00,2018-04-08 00:00:00+00:00
EL192,Under Investigation,2018-04-07 15:28:00+00:00,2018-04-07 16:54:08.206896+00:00,2018-04-08 00:00:00+00:00
EL217,Under Investigation,2018-04-07 15:05:00+00:00,2018-04-07 20:36:09.733045+00:00,2018-04-08 00:00:00+00:00
EL281,Under Investigation,2018-04-07 17:10:00+00:00,2018-04-07 18:52:09.844001+00:00,2018-04-08 01:00:00+00:00
EL140,Under Investigation,2018-04-07 17:59:00+00:00,2018-04-07 21:39:08.260829+00:00,2018-04-08 02:00:00+00:00
EL141,Under Investigation,2018-04-07 17:43:00+00:00,2018-04-07 18:15:08.953936+00:00,2018-04-08 02:00:00+00:00
EL120,Urgent Con Edison Upgrades,2018-04-07 17:02:00+00:00,2018-04-07 19:29:08.864967+00:00,2018-04-08 02:00:00+00:00
EL107,Under Investigation,2018-04-07 11:35:00+00:00,2018-04-07 22:50:08.364537+00:00,2018-04-08 02:00:00+00:00
EL706,Under Investigation,2018-04-07 18:43:00+00:00,2018-04-07 19:52:08.320589+00:00,2018-04-08 03:00:00+00:00
EL325,Under Investigation,2018-04-07 18:30:00+00:00,2018-04-07 21:29:10.771271+00:00,2018-04-08 03:00:00+00:00
EL440,Under Investigation,2018-04-07 19:27:00+00:00,2018-04-07 21:13:09.764724+00:00,2018-04-08 04:00:00+00:00
EL277,Under Investigation,2018-04-07 20:44:00+00:00,2018-04-08 01:13:09.579669+00:00,2018-04-08 05:00:00+00:00
EL120,Under Investigation,2018-04-07 20:37:00+00:00,2018-04-07 22:33:09.967314+00:00,2018-04-08 05:00:00+00:00
EL450X,Repair,2018-04-07 22:50:00+00:00,2018-04-10 01:23:10.926196+00:00,2018-04-08 07:00:00+00:00
EL325,Under Investigation,2018-04-07 23:53:00+00:00,2018-04-08 09:35:10.581921+00:00,2018-04-08 08:00:00+00:00
EL710,Repair,2018-04-07 23:30:00+00:00,2018-04-08 01:23:10.738071+00:00,2018-04-08 08:00:00+00:00
EL446,Maintenance,2018-04-08 03:40:00+00:00,2018-04-08 08:51:10.097311+00:00,2018-04-08 09:00:00+00:00
EL421,Maintenance,2018-04-08 03:00:00+00:00,2018-04-08 03:59:08.457155+00:00,2018-04-08 09:00:00+00:00
EL383,Maintenance,2018-04-08 03:35:00+00:00,2018-04-08 07:11:10.737029+00:00,2018-04-08 09:00:00+00:00
EL145,Repair,2018-04-08 05:45:00+00:00,2018-04-08 06:05:08.186717+00:00,2018-04-08 10:00:00+00:00
EL421,Maintenance,2018-04-08 03:55:00+00:00,2018-04-08 06:08:09.614416+00:00,2018-04-08 10:00:00+00:00
EL436,Maintenance,2018-04-08 03:00:00+00:00,2018-04-08 09:00:07.542847+00:00,2018-04-08 10:00:00+00:00
EL145,Under Investigation,2018-04-08 01:25:00+00:00,2018-04-08 05:20:09.609707+00:00,2018-04-08 10:00:00+00:00
EL394,Under Investigation,2018-04-08 02:37:00+00:00,2018-04-08 04:25:08.120951+00:00,2018-04-08 11:00:00+00:00
EL106,Under Investigation,2018-04-08 02:33:00+00:00,2018-04-08 04:58:09.850969+00:00,2018-04-08 12:00:00+00:00
EL244,Under Investigation,2018-04-08 05:15:00+00:00,2018-04-08 06:35:09.004563+00:00,2018-04-08 13:00:00+00:00
EL413,Under Investigation,2018-04-08 04:51:00+00:00,2018-04-08 09:27:08.938178+00:00,2018-04-08 13:00:00+00:00
EL106,Under Investigation,2018-04-08 06:56:00+00:00,2018-04-08 09:08:10.942399+00:00,2018-04-08 15:00:00+00:00
EL719,Under Investigation,2018-04-08 07:41:00+00:00,2018-04-08 09:23:15.936022+00:00,2018-04-08 16:00:00+00:00
EL309,Under Investigation,2018-04-08 10:18:00+00:00,2018-04-08 12:19:08.996156+00:00,2018-04-08 18:00:00+00:00
EL280,Under Investigation,2018-04-08 10:42:00+00:00,2018-04-08 11:23:10.925589+00:00,2018-04-08 19:00:00+00:00
EL287X,Repair,2018-04-08 05:40:00+00:00,2018-04-09 00:14:09.377017+00:00,2018-04-08 19:00:00+00:00
EL308,Under Investigation,2018-04-08 10:18:00+00:00,2018-04-08 11:04:11.012619+00:00,2018-04-08 19:00:00+00:00
EL440,Under Investigation,2018-04-08 13:40:00+00:00,2018-04-08 18:25:09.780918+00:00,2018-04-08 20:00:00+00:00
EL303,Under Investigation,2018-04-08 12:12:00+00:00,2018-04-08 14:41:10.693174+00:00,2018-04-08 20:00:00+00:00
EL103,Under Investigation,2018-04-08 12:33:00+00:00,2018-04-08 15:52:10.272017+00:00,2018-04-08 21:00:00+00:00
EL425,Under Investigation,2018-04-08 13:16:00+00:00,2018-04-08 22:13:09.226101+00:00,2018-04-08 22:00:00+00:00
EL107,Under Investigation,2018-04-08 12:40:00+00:00,2018-04-08 18:12:08.811310+00:00,2018-04-08 22:00:00+00:00
EL204,Under Investigation,2018-04-08 15:30:00+00:00,2018-04-08 16:52:08.493089+00:00,2018-04-08 23:00:00+00:00
EL497,Under Investigation,2018-04-08 15:51:00+00:00,2018-04-08 16:19:09.290466+00:00,2018-04-09 00:00:00+00:00
EL716,Under Investigation,2018-04-08 17:24:00+00:00,2018-04-08 19:33:08.911118+00:00,2018-04-09 02:00:00+00:00
EL439,Under Investigation,2018-04-08 17:26:00+00:00,2018-04-08 20:37:10.087898+00:00,2018-04-09 02:00:00+00:00
EL108,Repair,2018-04-06 23:00:00+00:00,2018-04-08 23:59:10.065106+00:00,2018-04-09 02:00:00+00:00
EL232,Under Investigation,2018-04-08 18:16:00+00:00,2018-04-08 21:19:10.260604+00:00,2018-04-09 03:00:00+00:00
EL707,Repair,2018-04-08 21:23:00+00:00,2018-04-08 21:41:11.532206+00:00,2018-04-09 06:00:00+00:00
EL244,Cleaning,2018-04-09 04:20:00+00:00,2018-04-09 04:45:07.585095+00:00,2018-04-09 07:00:00+00:00
EL322,Under Investigation,2018-04-09 00:43:00+00:00,2018-04-09 04:25:08.377185+00:00,2018-04-09 08:00:00+00:00
EL446,Maintenance,2018-04-09 03:29:00+00:00,2018-04-09 08:49:09.288558+00:00,2018-04-09 08:45:00+00:00
EL443,Maintenance,2018-04-09 03:55:00+00:00,2018-04-09 08:37:08.395175+00:00,2018-04-09 09:00:00+00:00
EL191,Maintenance,2018-04-09 03:02:00+00:00,2018-04-09 08:48:08.984537+00:00,2018-04-09 09:00:00+00:00
EL436,Maintenance,2018-04-09 03:13:00+00:00,2018-04-09 08:58:11.014997+00:00,2018-04-09 09:00:00+00:00
EL373,Maintenance,2018-04-09 03:20:00+00:00,2018-04-09 08:51:09.306580+00:00,2018-04-09 11:00:00+00:00
EL127,Under Investigation,2018-04-09 02:45:00+00:00,2018-04-09 04:12:09.390449+00:00,2018-04-09 11:00:00+00:00
EL290X,Repair,2018-04-09 04:05:00+00:00,2018-04-10 01:22:09.643606+00:00,2018-04-09 13:00:00+00:00
EL287X,Repair,2018-04-09 05:20:00+00:00,2018-04-09 17:12:08.149868+00:00,2018-04-09 14:00:00+00:00
EL308,Under Investigation,2018-04-09 05:50:00+00:00,2018-04-09 08:44:10.107184+00:00,2018-04-09 14:00:00+00:00
EL116,Under Investigation,2018-04-09 07:35:00+00:00,2018-04-09 08:54:09.292309+00:00,2018-04-09 16:00:00+00:00
EL195,Under Investigation,2018-04-09 07:21:00+00:00,2018-04-09 09:22:10.867250+00:00,2018-04-09 16:00:00+00:00
EL719,Under Investigation,2018-04-09 10:01:00+00:00,2018-04-09 10:25:08.090681+00:00,2018-04-09 19:00:00+00:00
EL214,Repair,2018-04-09 17:03:00+00:00,2018-04-09 18:17:10.252847+00:00,2018-04-09 20:00:00+00:00
EL195,Under Investigation,2018-04-09 11:39:00+00:00,2018-04-09 16:20:07.994092+00:00,2018-04-09 20:00:00+00:00
EL186,Under Investigation,2018-04-09 11:25:00+00:00,2018-04-09 15:19:08.811869+00:00,2018-04-09 20:00:00+00:00
EL133,Maintenance,2018-04-09 11:01:00+00:00,2018-04-09 20:02:09.501259+00:00,2018-04-09 21:00:00+00:00
EL397,Repair,2018-04-09 13:09:00+00:00,2018-04-09 19:10:09.444076+00:00,2018-04-09 21:00:00+00:00
EL420,Repair,2018-04-09 13:30:00+00:00,2018-04-09 18:26:09.078911+00:00,2018-04-09 21:00:00+00:00
EL277,Repair,2018-04-09 13:00:00+00:00,2018-04-09 18:30:08.333976+00:00,2018-04-09 21:00:00+00:00
EL446,Under Investigation,2018-04-09 13:57:00+00:00,2018-04-09 23:50:09.803894+00:00,2018-04-09 22:00:00+00:00
EL436,Under Investigation,2018-04-09 13:52:00+00:00,2018-04-09 19:00:07.561621+00:00,2018-04-09 22:00:00+00:00
EL108,Under Investigation,2018-04-09 13:17:00+00:00,2018-04-09 14:39:10.445904+00:00,2018-04-09 22:00:00+00:00
EL441,Maintenance,2018-04-09 14:25:00+00:00,2018-04-09 18:24:07.718485+00:00,2018-04-09 23:00:00+00:00
EL230,Repair,2018-04-09 14:14:00+00:00,2018-04-09 15:36:08.749032+00:00,2018-04-09 23:00:00+00:00
EL144,Under Investigation,2018-04-09 15:55:00+00:00,2018-04-10 04:57:10.846172+00:00,2018-04-10 00:00:00+00:00
EL234,Repair,2018-04-09 18:50:00+00:00,2018-04-09 20:58:10.420673+00:00,2018-04-10 02:00:00+00:00
EL720,Under Investigation,2018-04-09 17:21:00+00:00,2018-04-09 21:03:09.607101+00:00,2018-04-10 02:00:00+00:00
EL280,Under Investigation,2018-04-09 18:51:00+00:00,2018-04-09 22:21:08.839937+00:00,2018-04-10 03:00:00+00:00
EL719,Repair,2018-04-09 19:24:00+00:00,2018-04-09 19:59:10.132644+00:00,2018-04-10 04:00:00+00:00
EL376,Repair,2018-04-09 20:59:00+00:00,2018-04-09 21:16:08.136198+00:00,2018-04-10 05:00:00+00:00
EL119,Under Investigation,2018-04-09 20:13:00+00:00,2018-04-09 23:46:08.824226+00:00,2018-04-10 05:00:00+00:00
EL402,Maintenance,2018-04-10 05:18:00+00:00,2018-04-10 06:29:10.803676+00:00,2018-04-10 07:00:00+00:00
EL212,Repair,2018-04-09 23:55:00+00:00,2018-04-10 01:08:09.044423+00:00,2018-04-10 08:00:00+00:00
EL304,Maintenance,2018-04-10 06:10:00+00:00,2018-04-10 08:45:08.424286+00:00,2018-04-10 09:00:00+00:00
EL118,Inspection,2018-04-10 04:20:00+00:00,2018-04-10 08:14:10.299605+00:00,2018-04-10 09:00:00+00:00
EL401,Access Improvements,2018-04-10 03:54:00+00:00,2018-04-10 05:09:08.525834+00:00,2018-04-10 09:00:00+00:00
EL342,Maintenance,2018-04-10 03:48:00+00:00,2018-04-10 09:13:10.622624+00:00,2018-04-10 09:00:00+00:00
EL134,Maintenance,2018-04-10 03:50:00+00:00,2018-04-10 09:10:07.641415+00:00,2018-04-10 09:00:00+00:00
EL109,Under Investigation,2018-04-10 00:21:00+00:00,2018-04-10 09:41:10.855154+00:00,2018-04-10 09:00:00+00:00
EL232,Repair,2018-04-09 14:00:00+00:00,2018-04-10 04:15:08.974729+00:00,2018-04-10 09:00:00+00:00
EL278,Maintenance,2018-04-10 09:50:00+00:00,2018-04-10 09:54:09.509759+00:00,2018-04-10 09:53:00+00:00
EL497,Inspection,2018-04-10 04:30:00+00:00,2018-04-10 08:13:10.360899+00:00,2018-04-10 10:00:00+00:00
EL498,Inspection,2018-04-10 08:00:00+00:00,2018-04-10 09:48:09.833840+00:00,2018-04-10 10:00:00+00:00
EL124,Maintenance,2018-04-10 03:42:00+00:00,2018-04-10 09:14:10.374797+00:00,2018-04-10 10:00:00+00:00
EL244,Cleaning,2018-04-10 04:14:00+00:00,2018-04-10 04:49:08.943178+00:00,2018-04-10 10:00:00+00:00
EL443,Maintenance,2018-04-10 03:50:00+00:00,2018-04-10 08:52:09.736324+00:00,2018-04-10 10:00:00+00:00
EL206,Maintenance,2018-04-10 03:25:00+00:00,2018-04-10 09:04:11.009769+00:00,2018-04-10 10:00:00+00:00
EL395,Maintenance,2018-04-10 03:27:00+00:00,2018-04-10 09:06:09.616327+00:00,2018-04-10 10:00:00+00:00
EL306,Maintenance,2018-04-10 03:31:00+00:00,2018-04-10 05:55:09.405331+00:00,2018-04-10 10:00:00+00:00
EL395,Maintenance,2018-04-10 03:00:00+00:00,2018-04-10 03:35:09.870268+00:00,2018-04-10 10:00:00+00:00
EL373,Maintenance,2018-04-10 03:20:00+00:00,2018-04-10 08:52:09.736324+00:00,2018-04-10 10:00:00+00:00
EL225,Maintenance,2018-04-10 03:14:00+00:00,2018-04-10 09:18:09.633100+00:00,2018-04-10 10:00:00+00:00
EL104,Maintenance,2018-04-10 02:35:00+00:00,2018-04-10 10:10:08.618425+00:00,2018-04-10 10:00:00+00:00
EL125,Under Investigation,2018-04-10 02:15:00+00:00,2018-04-10 05:41:09.388242+00:00,2018-04-10 10:00:00+00:00
EL113,Under Investigation,2018-04-10 01:30:00+00:00,2018-04-10 07:18:07.829998+00:00,2018-04-10 10:00:00+00:00
EL182,Under Investigation,2018-04-10 01:22:00+00:00,2018-04-10 06:52:10.247496+00:00,2018-04-10 10:00:00+00:00
EL222,Repair,2018-04-10 02:55:00+00:00,2018-04-10 16:34:08.890352+00:00,2018-04-10 12:00:00+00:00
EL498,Maintenance,2018-04-10 09:46:00+00:00,2018-04-10 11:37:09.810821+00:00,2018-04-10 14:00:00+00:00
EL392,Under Investigation,2018-04-10 05:08:00+00:00,2018-04-17 23:29:12.059641+00:00,2018-04-10 14:00:00+00:00
EL239,Cleaning,2018-04-10 07:50:00+00:00,2018-04-10 09:00:09.061144+00:00,2018-04-10 15:00:00+00:00
EL497,Under Investigation,2018-04-10 06:07:00+00:00,2018-04-10 08:10:07.757183+00:00,2018-04-10 15:00:00+00:00
EL402,Under Investigation,2018-04-10 11:05:00+00:00,2018-04-10 15:06:09.734131+00:00,2018-04-10 17:00:00+00:00
EL189,Under Investigation,2018-04-10 08:54:00+00:00,2018-04-10 14:32:10.770752+00:00,2018-04-10 17:00:00+00:00
EL397,Repair,2018-04-10 13:36:00+00:00,2018-04-10 19:15:08.527963+00:00,2018-04-10 18:00:00+00:00
EL450X,Repair,2018-04-10 09:12:00+00:00,2018-04-10 18:59:10.437384+00:00,2018-04-10 18:00:00+00:00
EL290X,Repair,2018-04-10 09:12:00+00:00,2018-04-12 18:15:09.447179+00:00,2018-04-10 18:00:00+00:00
EL463,Maintenance,2018-04-10 16:20:00+00:00,2018-04-10 17:09:10.100806+00:00,2018-04-10 20:00:00+00:00
EL128,Repair,2018-04-10 15:55:00+00:00,2018-04-10 16:38:09.064521+00:00,2018-04-10 20:00:00+00:00
EL441,Maintenance,2018-04-10 13:45:00+00:00,2018-04-10 15:39:07.882754+00:00,2018-04-10 20:00:00+00:00
EL420,Repair,2018-04-10 13:36:00+00:00,2018-04-10 18:18:08.371649+00:00,2018-04-10 20:00:00+00:00
EL108,Under Investigation,2018-04-10 11:55:00+00:00,2018-04-10 13:12:09.240452+00:00,2018-04-10 20:00:00+00:00
EL413,Under Investigation,2018-04-10 11:32:00+00:00,2018-04-10 15:47:10.521318+00:00,2018-04-10 20:00:00+00:00
EL127,Maintenance,2018-04-10 14:40:00+00:00,2018-04-10 16:01:07.749600+00:00,2018-04-10 21:00:00+00:00
EL462,Maintenance,2018-04-10 14:22:00+00:00,2018-04-10 16:23:10.106794+00:00,2018-04-10 21:00:00+00:00
EL131,Under Investigation,2018-04-10 14:00:00+00:00,2018-04-11 00:49:08.700654+00:00,2018-04-10 21:00:00+00:00
EL277,Repair,2018-04-10 13:00:00+00:00,2018-04-10 18:40:07.676490+00:00,2018-04-10 21:00:00+00:00
EL328,Repair,2018-04-10 13:59:00+00:00,2018-04-10 18:34:10.093786+00:00,2018-04-10 22:00:00+00:00
EL423,Repair,2018-04-10 13:45:00+00:00,2018-04-10 16:51:09.415310+00:00,2018-04-10 22:00:00+00:00
EL213,Maintenance,2018-04-10 14:25:00+00:00,2018-04-10 16:37:09.121849+00:00,2018-04-10 23:00:00+00:00
EL232,Repair,2018-04-10 14:24:00+00:00,2018-04-10 19:25:09.117249+00:00,2018-04-10 23:00:00+00:00
EL442,Maintenance,2018-04-10 15:39:00+00:00,2018-04-10 18:47:09.724483+00:00,2018-04-11 00:00:00+00:00
EL265,Under Investigation,2018-04-10 22:19:00+00:00,2018-04-10 23:01:09.492817+00:00,2018-04-11 02:00:00+00:00
EL212,Under Investigation,2018-04-10 17:48:00+00:00,2018-04-10 18:42:09.448974+00:00,2018-04-11 02:00:00+00:00
EL248,Under Investigation,2018-04-10 18:24:00+00:00,2018-04-10 19:51:09.488963+00:00,2018-04-11 03:00:00+00:00
EL247,Under Investigation,2018-04-10 19:45:00+00:00,2018-04-10 20:55:09.420891+00:00,2018-04-11 04:00:00+00:00
EL440,Under Investigation,2018-04-10 22:07:00+00:00,2018-04-11 05:20:08.508549+00:00,2018-04-11 06:00:00+00:00
EL114,Under Investigation,2018-04-10 21:30:00+00:00,2018-04-10 22:50:08.509575+00:00,2018-04-11 06:00:00+00:00
EL603,Under Investigation,2018-04-10 22:18:00+00:00,2018-04-11 00:36:08.800367+00:00,2018-04-11 07:00:00+00:00
EL709,Maintenance,2018-04-11 06:32:00+00:00,2018-04-11 09:11:09.877508+00:00,2018-04-11 09:00:00+00:00
EL428,Maintenance,2018-04-11 03:45:00+00:00,2018-04-11 08:50:07.908965+00:00,2018-04-11 09:00:00+00:00
EL395,Maintenance,2018-04-11 03:50:00+00:00,2018-04-11 09:04:10.515030+00:00,2018-04-11 09:00:00+00:00
EL234,Maintenance,2018-04-11 03:40:00+00:00,2018-04-11 09:12:10.331438+00:00,2018-04-11 09:00:00+00:00
EL134,Maintenance,2018-04-11 03:08:00+00:00,2018-04-11 09:17:10.780619+00:00,2018-04-11 09:00:00+00:00
EL124,Maintenance,2018-04-11 03:35:00+00:00,2018-04-11 09:28:10.216995+00:00,2018-04-11 09:00:00+00:00
EL133,Maintenance,2018-04-11 03:14:00+00:00,2018-04-11 09:09:10.238990+00:00,2018-04-11 09:00:00+00:00
EL701,Maintenance,2018-04-11 04:10:00+00:00,2018-04-11 08:24:07.440617+00:00,2018-04-11 09:30:00+00:00
EL339,Under Investigation,2018-04-11 05:57:00+00:00,2018-04-11 08:13:10.058845+00:00,2018-04-11 10:00:00+00:00
EL383,Maintenance,2018-04-11 03:58:00+00:00,2018-04-11 08:56:10.099778+00:00,2018-04-11 10:00:00+00:00
EL232,Repair,2018-04-11 03:14:00+00:00,2018-04-11 16:44:10.525369+00:00,2018-04-11 10:00:00+00:00
EL206,Maintenance,2018-04-11 03:42:00+00:00,2018-04-11 08:58:10.621894+00:00,2018-04-11 10:00:00+00:00
EL721,Inspection,2018-04-11 03:40:00+00:00,2018-04-11 06:00:07.625909+00:00,2018-04-11 10:00:00+00:00
EL312,Under Investigation,2018-04-11 02:36:00+00:00,2018-04-11 09:41:10.512003+00:00,2018-04-11 10:00:00+00:00
EL303,Maintenance,2018-04-11 03:20:00+00:00,2018-04-11 08:46:10.226273+00:00,2018-04-11 10:00:00+00:00
EL303,Maintenance,2018-04-11 03:00:00+00:00,2018-04-11 03:20:08.397318+00:00,2018-04-11 10:00:00+00:00
EL311,Repair,2018-04-11 02:55:00+00:00,2018-04-11 03:17:10.663767+00:00,2018-04-11 10:00:00+00:00
EL708,Maintenance,2018-04-11 03:12:00+00:00,2018-04-11 09:52:11.232101+00:00,2018-04-11 10:00:00+00:00
EL225,Maintenance,2018-04-11 03:10:00+00:00,2018-04-11 09:23:10.033701+00:00,2018-04-11 10:00:00+00:00
